CD_MUN,NM_MUN,VALOR,ANO,VARIAVEL
1505106,OBIDOS,737.0172930634516,1999,FLUORADOS
1505205,OEIRAS DO PARA,1244.671892199896,1999,FLUORADOS
1505304,ORIXIMINA,677.3220226807817,1999,FLUORADOS
1505403,OUREM,1440.253709943227,1999,FLUORADOS
1505437,OURILANDIA DO NORTE,1022.633873035858,1999,FLUORADOS
1505486,PACAJA,1177.940208025818,1999,FLUORADOS
1505494,PALESTINA DO PARA,1317.429318731039,1999,FLUORADOS
1505502,PARAGOMINAS,1431.651357999325,1999,FLUORADOS
1505536,PARAUAPEBAS,1218.512465066452,1999,FLUORADOS
1505551,PAU D'ARCO,1098.116248100597,1999,FLUORADOS
1505601,PEIXE0BOI,1311.406588753337,1999,FLUORADOS
1505635,PICARRA,1257.567830983207,1999,FLUORADOS
1505650,PLACAS,831.5083911104335,1999,FLUORADOS
1505700,PONTA DE PEDRAS,1357.141388268966,1999,FLUORADOS
1505809,PORTEL,1028.049904578081,1999,FLUORADOS
1505908,PORTO DE MOZ,971.8212966066352,1999,FLUORADOS
1506005,PRAINHA,835.364954900771,1999,FLUORADOS
1506104,PRIMAVERA,1399.225405873515,1999,FLUORADOS
1506112,QUATIPURU,1448.564037922043,1999,FLUORADOS
1506138,REDENCAO,1103.146121136058,1999,FLUORADOS
1506161,RIO MARIA,1202.170928539715,1999,FLUORADOS
1506187,RONDON DO PARA,1279.193321427764,1999,FLUORADOS
1506195,RUROPOLIS,809.5461525876351,1999,FLUORADOS
1506203,SALINOPOLIS,1349.505652945574,1999,FLUORADOS
1506302,SALVATERRA,1335.97059723433,1999,FLUORADOS
1506351,SANTA BARBARA DO PARA,1269.950075553797,1999,FLUORADOS
1506401,SANTA CRUZ DO ARARI,1645.931957468161,1999,FLUORADOS
1506500,SANTA IZABEL DO PARA,1240.994614117845,1999,FLUORADOS
1506559,SANTA LUZIA DO PARA,1426.092347968581,1999,FLUORADOS
1506583,SANTA MARIA DAS BARREIRAS,1221.628203135517,1999,FLUORADOS
1506609,SANTA MARIA DO PARA,1307.319253556361,1999,FLUORADOS
1506708,SANTANA DO ARAGUAIA,1217.260258356981,1999,FLUORADOS
1506807,SANTAREM,697.1629508876264,1999,FLUORADOS
1506906,SANTAREM NOVO,1386.491918981462,1999,FLUORADOS
1507003,SANTO ANTONIO DO TAUA,1436.189343960134,1999,FLUORADOS
1507102,SAO CAETANO DE ODIVELAS,1514.341448908436,1999,FLUORADOS
1507151,SAO DOMINGOS DO ARAGUAIA,1252.532211345574,1999,FLUORADOS
1507201,SAO DOMINGOS DO CAPIM,1307.658417574951,1999,FLUORADOS
1507300,SAO FELIX DO XINGU,963.5025316095109,1999,FLUORADOS
1507409,SAO FRANCISCO DO PARA,1307.108582793343,1999,FLUORADOS
1507458,SAO GERALDO DO ARAGUAIA,1304.282450521488,1999,FLUORADOS
1507466,SAO JOAO DA PONTA,1415.111455285783,1999,FLUORADOS
1507474,SAO JOAO DE PIRABAS,1361.7953744928,1999,FLUORADOS
1507508,SAO JOAO DO ARAGUAIA,1282.036785557873,1999,FLUORADOS
1507607,SAO MIGUEL DO GUAMA,1307.308800950178,1999,FLUORADOS
1507706,SAO SEBASTIAO DA BOA VISTA,1214.636271187936,1999,FLUORADOS
1507755,SAPUCAIA,1462.08675122111,1999,FLUORADOS
1507805,SENADOR JOSE PORFIRIO,1011.165159352353,1999,FLUORADOS
1507904,SOURE,1242.265227397324,1999,FLUORADOS
1507953,TAILANDIA,1264.051777620596,1999,FLUORADOS
1507961,TERRA ALTA,1306.885509568396,1999,FLUORADOS
1507979,TERRA SANTA,635.4984213484297,1999,FLUORADOS
1508001,TOME0ACU,1253.860219504327,1999,FLUORADOS
1508035,TRACUATEUA,1607.073254032886,1999,FLUORADOS
1508050,TRAIRAO,667.4114214338114,1999,FLUORADOS
1508084,TUCUMA,1005.545844010753,1999,FLUORADOS
1508100,TUCURUI,1503.37169077044,1999,FLUORADOS
1508126,ULIANOPOLIS,1354.286586311841,1999,FLUORADOS
1508159,URUARA,837.6221477079713,1999,FLUORADOS
1508209,VIGIA,1645.954574069152,1999,FLUORADOS
1508308,VISEU,1372.943011992061,1999,FLUORADOS
1508357,VITORIA DO XINGU,933.7486005859308,1999,FLUORADOS
1508407,XINGUARA,1283.602892573147,1999,FLUORADOS
1600055,SERRA DO NAVIO,1020.601389281421,1999,FLUORADOS
1600105,AMAPA,1118.883258988536,1999,FLUORADOS
1600154,PEDRA BRANCA DO AMAPARI,1075.631747206094,1999,FLUORADOS
1600204,CALCOENE,1031.323089493972,1999,FLUORADOS
1600212,CUTIAS,1651.159651590068,1999,FLUORADOS
1600238,FERREIRA GOMES,1066.494401403221,1999,FLUORADOS
1600253,ITAUBAL,1190.88684116641,1999,FLUORADOS
1600279,LARANJAL DO JARI,1002.735018755885,1999,FLUORADOS
1600303,MACAPA,1221.308885546503,1999,FLUORADOS
1600402,MAZAGAO,1121.668530254423,1999,FLUORADOS
1600501,OIAPOQUE,960.3961958336064,1999,FLUORADOS
1600535,PORTO GRANDE,1024.356659733073,1999,FLUORADOS
1600550,PRACUUBA,962.5636207829393,1999,FLUORADOS
1600600,SANTANA,1259.420265505983,1999,FLUORADOS
1600709,TARTARUGALZINHO,1011.319779834028,1999,FLUORADOS
1600808,VITORIA DO JARI,917.6077856717279,1999,FLUORADOS
1700251,ABREULANDIA,1298.406431348693,1999,FLUORADOS
1700301,AGUIARNOPOLIS,1334.334248219664,1999,FLUORADOS
1700350,ALIANCA DO TOCANTINS,1254.6283445983,1999,FLUORADOS
1700400,ALMAS,2035.740267387117,1999,FLUORADOS
1700707,ALVORADA,1222.549936393283,1999,FLUORADOS
1701002,ANANAS,1264.960945812287,1999,FLUORADOS
1701051,ANGICO,1331.373111562594,1999,FLUORADOS
1701101,APARECIDA DO RIO NEGRO,1342.465017273565,1999,FLUORADOS
